
 VCS Coverage Metrics Release U-2023.03_Full64 Copyright (c) 1991-2023 by Synopsys Inc.
[PASS] seq=crv_seq_7                              cyc=141 op=RK_BYPASS_BOTH   rs1=13 rs2=13 wb_write=1 wb_rd=13 wb_data=0xbd89c402 -> rs1_data=0xbd89c402 rs2_data=0xbd89c402
[PASS] seq=crv_seq_7                              cyc=142 op=RK_BYPASS_BOTH   rs1=18 rs2=18 wb_write=1 wb_rd=18 wb_data=0x16520410 -> rs1_data=0x16520410 rs2_data=0x16520410
[PASS] seq=crv_seq_7                              cyc=143 op=RK_X0_ACCESS     rs1=6 rs2=5 wb_write=1 wb_rd=0 wb_data=0x3808547c -> rs1_data=0x16455c72 rs2_data=0xbd7b3a90
[PASS] seq=crv_seq_7                              cyc=144 op=RK_BYPASS_RS2    rs1=3 rs2=27 wb_write=1 wb_rd=27 wb_data=0xfc66d15d -> rs1_data=0x30818636 rs2_data=0xfc66d15d
[PASS] seq=crv_seq_7                              cyc=145 op=RK_PLAIN_WRITE   rs1=28 rs2=2 wb_write=1 wb_rd=26 wb_data=0xa760948d -> rs1_data=0xddcd8951 rs2_data=0xec047465
[PASS] seq=crv_seq_7                              cyc=146 op=RK_BYPASS_RS2    rs1=9 rs2=16 wb_write=1 wb_rd=16 wb_data=0x51ddb1fb -> rs1_data=0x33b90ffe rs2_data=0x51ddb1fb
[PASS] seq=crv_seq_7                              cyc=147 op=RK_BYPASS_BOTH   rs1=14 rs2=14 wb_write=1 wb_rd=14 wb_data=0x2e2a9724 -> rs1_data=0x2e2a9724 rs2_data=0x2e2a9724
[PASS] seq=crv_seq_7                              cyc=148 op=RK_PLAIN_WRITE   rs1=5 rs2=15 wb_write=1 wb_rd=20 wb_data=0xbdcc2262 -> rs1_data=0xbd7b3a90 rs2_data=0xb89fb98e
[PASS] seq=crv_seq_7                              cyc=149 op=RK_PLAIN_WRITE   rs1=26 rs2=17 wb_write=1 wb_rd=19 wb_data=0xc2d5934e -> rs1_data=0xa760948d rs2_data=0x28d2e923
[PASS] seq=crv_seq_7                              cyc=150 op=RK_PLAIN_WRITE   rs1=24 rs2=10 wb_write=1 wb_rd=12 wb_data=0x400861f8 -> rs1_data=0x020473cc rs2_data=0xbb6c8180
[PASS] seq=crv_seq_7                              cyc=151 op=RK_RANDOM        rs1=31 rs2=1 wb_write=0 wb_rd=30 wb_data=0x8e870791 -> rs1_data=0xcdcf5352 rs2_data=0x0395afb3
[PASS] seq=crv_seq_7                              cyc=152 op=RK_X0_ACCESS     rs1=27 rs2=25 wb_write=1 wb_rd=0 wb_data=0xe2b79a08 -> rs1_data=0xfc66d15d rs2_data=0x393c611f
[PASS] seq=crv_seq_7                              cyc=153 op=RK_BYPASS_RS1    rs1=23 rs2=25 wb_write=1 wb_rd=23 wb_data=0x85d941b7 -> rs1_data=0x85d941b7 rs2_data=0x393c611f
[PASS] seq=crv_seq_7                              cyc=154 op=RK_NO_WRITE_READ rs1=22 rs2=16 wb_write=0 wb_rd=7 wb_data=0xeede5882 -> rs1_data=0xfe5190dc rs2_data=0x51ddb1fb
[PASS] seq=crv_seq_7                              cyc=155 op=RK_PLAIN_WRITE   rs1=12 rs2=13 wb_write=1 wb_rd=19 wb_data=0xf5f7530d -> rs1_data=0x400861f8 rs2_data=0xbd89c402
[PASS] seq=crv_seq_7                              cyc=156 op=RK_BYPASS_RS1    rs1=15 rs2=28 wb_write=1 wb_rd=15 wb_data=0xb69cdee6 -> rs1_data=0xb69cdee6 rs2_data=0xddcd8951
[PASS] seq=crv_seq_7                              cyc=157 op=RK_BYPASS_BOTH   rs1=8 rs2=8 wb_write=1 wb_rd=8 wb_data=0x55d13852 -> rs1_data=0x55d13852 rs2_data=0x55d13852
[PASS] seq=crv_seq_7                              cyc=158 op=RK_BYPASS_RS2    rs1=0 rs2=30 wb_write=1 wb_rd=30 wb_data=0xf832c700 -> rs1_data=0x00000000 rs2_data=0xf832c700
[PASS] seq=crv_seq_7                              cyc=159 op=RK_PLAIN_WRITE   rs1=6 rs2=26 wb_write=1 wb_rd=1 wb_data=0x772f06de -> rs1_data=0x16455c72 rs2_data=0xa760948d
[PASS] seq=crv_seq_7                              cyc=160 op=RK_BYPASS_RS2    rs1=10 rs2=30 wb_write=1 wb_rd=30 wb_data=0x0fb868aa -> rs1_data=0xbb6c8180 rs2_data=0x0fb868aa
[PASS] seq=crv_seq_7                              cyc=161 op=RK_PLAIN_WRITE   rs1=7 rs2=23 wb_write=1 wb_rd=28 wb_data=0x57de6819 -> rs1_data=0x1917e666 rs2_data=0x85d941b7
[PASS] seq=crv_seq_7                              cyc=162 op=RK_BYPASS_RS2    rs1=25 rs2=21 wb_write=1 wb_rd=21 wb_data=0xc1c7075d -> rs1_data=0x393c611f rs2_data=0xc1c7075d
[PASS] seq=crv_seq_7                              cyc=163 op=RK_BYPASS_RS1    rs1=20 rs2=11 wb_write=1 wb_rd=20 wb_data=0xdce5d6dd -> rs1_data=0xdce5d6dd rs2_data=0xe54530d4
[PASS] seq=crv_seq_7                              cyc=164 op=RK_BYPASS_RS1    rs1=6 rs2=3 wb_write=1 wb_rd=6 wb_data=0xa0d716b5 -> rs1_data=0xa0d716b5 rs2_data=0x30818636
[PASS] seq=crv_seq_7                              cyc=165 op=RK_PLAIN_WRITE   rs1=12 rs2=23 wb_write=1 wb_rd=19 wb_data=0x249864a2 -> rs1_data=0x400861f8 rs2_data=0x85d941b7
[PASS] seq=crv_seq_7                              cyc=166 op=RK_NO_WRITE_READ rs1=17 rs2=18 wb_write=0 wb_rd=23 wb_data=0x18082f6b -> rs1_data=0x28d2e923 rs2_data=0x16520410
[PASS] seq=crv_seq_7                              cyc=167 op=RK_BYPASS_RS1    rs1=19 rs2=0 wb_write=1 wb_rd=19 wb_data=0x69f32b58 -> rs1_data=0x69f32b58 rs2_data=0x00000000
[PASS] seq=crv_seq_7                              cyc=168 op=RK_NO_WRITE_READ rs1=26 rs2=10 wb_write=0 wb_rd=17 wb_data=0x75cab5f7 -> rs1_data=0xa760948d rs2_data=0xbb6c8180
[PASS] seq=crv_seq_7                              cyc=169 op=RK_BYPASS_BOTH   rs1=25 rs2=25 wb_write=1 wb_rd=25 wb_data=0x191eb223 -> rs1_data=0x191eb223 rs2_data=0x191eb223
[PASS] seq=crv_seq_7                              cyc=170 op=RK_BYPASS_RS2    rs1=16 rs2=25 wb_write=1 wb_rd=25 wb_data=0x249e9d84 -> rs1_data=0x51ddb1fb rs2_data=0x249e9d84
[PASS] seq=crv_seq_7                              cyc=171 op=RK_BYPASS_RS1    rs1=23 rs2=17 wb_write=1 wb_rd=23 wb_data=0x87d1bec0 -> rs1_data=0x87d1bec0 rs2_data=0x28d2e923
[PASS] seq=crv_seq_7                              cyc=172 op=RK_NO_WRITE_READ rs1=15 rs2=26 wb_write=0 wb_rd=6 wb_data=0xb4908ea0 -> rs1_data=0xb69cdee6 rs2_data=0xa760948d
[PASS] seq=crv_seq_7                              cyc=173 op=RK_BYPASS_RS2    rs1=4 rs2=23 wb_write=1 wb_rd=23 wb_data=0x2aa875d0 -> rs1_data=0x1ef37349 rs2_data=0x2aa875d0
[PASS] seq=crv_seq_7                              cyc=174 op=RK_BYPASS_RS1    rs1=20 rs2=15 wb_write=1 wb_rd=20 wb_data=0xae38b701 -> rs1_data=0xae38b701 rs2_data=0xb69cdee6
[PASS] seq=crv_seq_7                              cyc=175 op=RK_X0_ACCESS     rs1=17 rs2=19 wb_write=1 wb_rd=0 wb_data=0xffc4d0ef -> rs1_data=0x28d2e923 rs2_data=0x69f32b58
[PASS] seq=crv_seq_7                              cyc=176 op=RK_PLAIN_WRITE   rs1=2 rs2=10 wb_write=1 wb_rd=4 wb_data=0x8bfcac18 -> rs1_data=0xec047465 rs2_data=0xbb6c8180
[PASS] seq=crv_seq_7                              cyc=177 op=RK_BYPASS_RS2    rs1=30 rs2=17 wb_write=1 wb_rd=17 wb_data=0xdaeb7bc9 -> rs1_data=0x0fb868aa rs2_data=0xdaeb7bc9
[PASS] seq=crv_seq_7                              cyc=178 op=RK_PLAIN_WRITE   rs1=29 rs2=16 wb_write=1 wb_rd=27 wb_data=0x35f5dfe5 -> rs1_data=0xcd59dd65 rs2_data=0x51ddb1fb
[PASS] seq=crv_seq_7                              cyc=179 op=RK_RANDOM        rs1=0 rs2=5 wb_write=1 wb_rd=7 wb_data=0xa0c9f238 -> rs1_data=0x00000000 rs2_data=0xbd7b3a90
[PASS] seq=crv_seq_7                              cyc=180 op=RK_BYPASS_BOTH   rs1=21 rs2=21 wb_write=1 wb_rd=21 wb_data=0x14ca23c0 -> rs1_data=0x14ca23c0 rs2_data=0x14ca23c0
[PASS] seq=crv_seq_7                              cyc=181 op=RK_BYPASS_BOTH   rs1=26 rs2=26 wb_write=1 wb_rd=26 wb_data=0xb99d935f -> rs1_data=0xb99d935f rs2_data=0xb99d935f
[PASS] seq=crv_seq_7                              cyc=182 op=RK_BYPASS_RS1    rs1=2 rs2=31 wb_write=1 wb_rd=2 wb_data=0x16aba955 -> rs1_data=0x16aba955 rs2_data=0xcdcf5352
[PASS] seq=crv_seq_7                              cyc=183 op=RK_PLAIN_WRITE   rs1=17 rs2=27 wb_write=1 wb_rd=28 wb_data=0xb7711b6c -> rs1_data=0xdaeb7bc9 rs2_data=0x35f5dfe5
[PASS] seq=crv_seq_7                              cyc=184 op=RK_BYPASS_RS2    rs1=18 rs2=20 wb_write=1 wb_rd=20 wb_data=0x2e1a6b1d -> rs1_data=0x16520410 rs2_data=0x2e1a6b1d
[PASS] seq=crv_seq_7                              cyc=185 op=RK_BYPASS_BOTH   rs1=16 rs2=16 wb_write=1 wb_rd=16 wb_data=0x8e0ea8a5 -> rs1_data=0x8e0ea8a5 rs2_data=0x8e0ea8a5
[PASS] seq=crv_seq_7                              cyc=186 op=RK_RANDOM        rs1=26 rs2=31 wb_write=1 wb_rd=31 wb_data=0x4e723403 -> rs1_data=0xb99d935f rs2_data=0x4e723403
[PASS] seq=crv_seq_7                              cyc=187 op=RK_BYPASS_RS1    rs1=25 rs2=7 wb_write=1 wb_rd=25 wb_data=0x5470ba48 -> rs1_data=0x5470ba48 rs2_data=0xa0c9f238
[PASS] seq=crv_seq_7                              cyc=188 op=RK_X0_ACCESS     rs1=20 rs2=26 wb_write=1 wb_rd=0 wb_data=0xd7a73e2e -> rs1_data=0x2e1a6b1d rs2_data=0xb99d935f
[PASS] seq=crv_seq_7                              cyc=189 op=RK_RANDOM        rs1=7 rs2=30 wb_write=1 wb_rd=31 wb_data=0x4ecc6431 -> rs1_data=0xa0c9f238 rs2_data=0x0fb868aa
[PASS] seq=crv_seq_7                              cyc=190 op=RK_X0_ACCESS     rs1=7 rs2=0 wb_write=1 wb_rd=0 wb_data=0x577af846 -> rs1_data=0xa0c9f238 rs2_data=0x00000000
[PASS] seq=crv_seq_7                              cyc=191 op=RK_RANDOM        rs1=6 rs2=10 wb_write=0 wb_rd=5 wb_data=0x350e4ff0 -> rs1_data=0xa0d716b5 rs2_data=0xbb6c8180
[PASS] seq=crv_seq_7                              cyc=192 op=RK_BYPASS_BOTH   rs1=6 rs2=6 wb_write=1 wb_rd=6 wb_data=0xa656e5c0 -> rs1_data=0xa656e5c0 rs2_data=0xa656e5c0
[PASS] seq=crv_seq_7                              cyc=193 op=RK_NO_WRITE_READ rs1=25 rs2=1 wb_write=0 wb_rd=27 wb_data=0xe7fd4926 -> rs1_data=0x5470ba48 rs2_data=0x772f06de
[PASS] seq=crv_seq_7                              cyc=194 op=RK_BYPASS_RS1    rs1=22 rs2=25 wb_write=1 wb_rd=22 wb_data=0x9e4a7c51 -> rs1_data=0x9e4a7c51 rs2_data=0x5470ba48
[PASS] seq=crv_seq_7                              cyc=195 op=RK_BYPASS_RS1    rs1=12 rs2=0 wb_write=1 wb_rd=12 wb_data=0x0418f6e7 -> rs1_data=0x0418f6e7 rs2_data=0x00000000
[PASS] seq=crv_seq_7                              cyc=196 op=RK_RANDOM        rs1=29 rs2=0 wb_write=0 wb_rd=19 wb_data=0x1177c689 -> rs1_data=0xcd59dd65 rs2_data=0x00000000
[PASS] seq=crv_seq_7                              cyc=197 op=RK_BYPASS_RS2    rs1=0 rs2=21 wb_write=1 wb_rd=21 wb_data=0xa21d1747 -> rs1_data=0x00000000 rs2_data=0xa21d1747
[PASS] seq=crv_seq_7                              cyc=198 op=RK_BYPASS_RS2    rs1=5 rs2=6 wb_write=1 wb_rd=6 wb_data=0x4b5c204f -> rs1_data=0xbd7b3a90 rs2_data=0x4b5c204f
[PASS] seq=crv_seq_7                              cyc=199 op=RK_BYPASS_RS1    rs1=15 rs2=17 wb_write=1 wb_rd=15 wb_data=0xa49ac5bc -> rs1_data=0xa49ac5bc rs2_data=0xdaeb7bc9
[PASS] seq=crv_seq_8                              cyc=0 op=RK_BYPASS_BOTH   rs1=31 rs2=31 wb_write=1 wb_rd=31 wb_data=0xf180be7b -> rs1_data=0xf180be7b rs2_data=0xf180be7b
[PASS] seq=crv_seq_8                              cyc=1 op=RK_BYPASS_RS1    rs1=26 rs2=23 wb_write=1 wb_rd=26 wb_data=0x74389214 -> rs1_data=0x74389214 rs2_data=0x2aa875d0
[PASS] seq=crv_seq_8                              cyc=2 op=RK_RANDOM        rs1=31 rs2=18 wb_write=1 wb_rd=4 wb_data=0xde460628 -> rs1_data=0xf180be7b rs2_data=0x16520410
[PASS] seq=crv_seq_8                              cyc=3 op=RK_PLAIN_WRITE   rs1=22 rs2=2 wb_write=1 wb_rd=12 wb_data=0x18647166 -> rs1_data=0x9e4a7c51 rs2_data=0x16aba955
[PASS] seq=crv_seq_8                              cyc=4 op=RK_RANDOM        rs1=4 rs2=12 wb_write=0 wb_rd=19 wb_data=0x28384b7b -> rs1_data=0xde460628 rs2_data=0x18647166
[PASS] seq=crv_seq_8                              cyc=5 op=RK_PLAIN_WRITE   rs1=0 rs2=15 wb_write=1 wb_rd=17 wb_data=0xb3354cce -> rs1_data=0x00000000 rs2_data=0xa49ac5bc
[PASS] seq=crv_seq_8                              cyc=6 op=RK_NO_WRITE_READ rs1=4 rs2=12 wb_write=0 wb_rd=1 wb_data=0x9346f684 -> rs1_data=0xde460628 rs2_data=0x18647166
[PASS] seq=crv_seq_8                              cyc=7 op=RK_BYPASS_RS2    rs1=27 rs2=18 wb_write=1 wb_rd=18 wb_data=0x05e6ad27 -> rs1_data=0x35f5dfe5 rs2_data=0x05e6ad27
[PASS] seq=crv_seq_8                              cyc=8 op=RK_X0_ACCESS     rs1=5 rs2=27 wb_write=1 wb_rd=0 wb_data=0x77ffbdc2 -> rs1_data=0xbd7b3a90 rs2_data=0x35f5dfe5
[PASS] seq=crv_seq_8                              cyc=9 op=RK_BYPASS_RS1    rs1=31 rs2=10 wb_write=1 wb_rd=31 wb_data=0xd031ad79 -> rs1_data=0xd031ad79 rs2_data=0xbb6c8180
[PASS] seq=crv_seq_8                              cyc=10 op=RK_RANDOM        rs1=26 rs2=20 wb_write=0 wb_rd=2 wb_data=0x419f7795 -> rs1_data=0x74389214 rs2_data=0x2e1a6b1d
[PASS] seq=crv_seq_8                              cyc=11 op=RK_BYPASS_BOTH   rs1=12 rs2=12 wb_write=1 wb_rd=12 wb_data=0x1ca4228f -> rs1_data=0x1ca4228f rs2_data=0x1ca4228f
[PASS] seq=crv_seq_8                              cyc=12 op=RK_BYPASS_RS1    rs1=1 rs2=15 wb_write=1 wb_rd=1 wb_data=0x1716707c -> rs1_data=0x1716707c rs2_data=0xa49ac5bc
[PASS] seq=crv_seq_8                              cyc=13 op=RK_PLAIN_WRITE   rs1=6 rs2=27 wb_write=1 wb_rd=5 wb_data=0x5c71b1ad -> rs1_data=0x4b5c204f rs2_data=0x35f5dfe5
[PASS] seq=crv_seq_8                              cyc=14 op=RK_BYPASS_BOTH   rs1=24 rs2=24 wb_write=1 wb_rd=24 wb_data=0x3d978f67 -> rs1_data=0x3d978f67 rs2_data=0x3d978f67
[PASS] seq=crv_seq_8                              cyc=15 op=RK_BYPASS_BOTH   rs1=17 rs2=17 wb_write=1 wb_rd=17 wb_data=0xf72eedc5 -> rs1_data=0xf72eedc5 rs2_data=0xf72eedc5
[PASS] seq=crv_seq_8                              cyc=16 op=RK_X0_ACCESS     rs1=23 rs2=5 wb_write=1 wb_rd=0 wb_data=0x956ba4a1 -> rs1_data=0x2aa875d0 rs2_data=0x5c71b1ad
[PASS] seq=crv_seq_8                              cyc=17 op=RK_BYPASS_BOTH   rs1=18 rs2=18 wb_write=1 wb_rd=18 wb_data=0xb803869d -> rs1_data=0xb803869d rs2_data=0xb803869d
[PASS] seq=crv_seq_8                              cyc=18 op=RK_BYPASS_RS1    rs1=1 rs2=26 wb_write=1 wb_rd=1 wb_data=0x96045f78 -> rs1_data=0x96045f78 rs2_data=0x74389214
[PASS] seq=crv_seq_8                              cyc=19 op=RK_BYPASS_RS1    rs1=19 rs2=27 wb_write=1 wb_rd=19 wb_data=0x75c2b998 -> rs1_data=0x75c2b998 rs2_data=0x35f5dfe5
[PASS] seq=crv_seq_8                              cyc=20 op=RK_X0_ACCESS     rs1=31 rs2=12 wb_write=1 wb_rd=0 wb_data=0x1b66e1f8 -> rs1_data=0xd031ad79 rs2_data=0x1ca4228f
[PASS] seq=crv_seq_8                              cyc=21 op=RK_RANDOM        rs1=5 rs2=13 wb_write=1 wb_rd=18 wb_data=0xb920d07f -> rs1_data=0x5c71b1ad rs2_data=0xbd89c402
[PASS] seq=crv_seq_8                              cyc=22 op=RK_X0_ACCESS     rs1=14 rs2=2 wb_write=1 wb_rd=0 wb_data=0x998b2b76 -> rs1_data=0x2e2a9724 rs2_data=0x16aba955
[PASS] seq=crv_seq_8                              cyc=23 op=RK_X0_ACCESS     rs1=4 rs2=7 wb_write=1 wb_rd=0 wb_data=0x7f334fe7 -> rs1_data=0xde460628 rs2_data=0xa0c9f238
[PASS] seq=crv_seq_8                              cyc=24 op=RK_BYPASS_BOTH   rs1=31 rs2=31 wb_write=1 wb_rd=31 wb_data=0x1b1b92d7 -> rs1_data=0x1b1b92d7 rs2_data=0x1b1b92d7
[PASS] seq=crv_seq_8                              cyc=25 op=RK_RANDOM        rs1=21 rs2=2 wb_write=0 wb_rd=28 wb_data=0xd2119366 -> rs1_data=0xa21d1747 rs2_data=0x16aba955
[PASS] seq=crv_seq_8                              cyc=26 op=RK_RANDOM        rs1=20 rs2=30 wb_write=0 wb_rd=21 wb_data=0x0f45678e -> rs1_data=0x2e1a6b1d rs2_data=0x0fb868aa
[PASS] seq=crv_seq_8                              cyc=27 op=RK_BYPASS_RS1    rs1=10 rs2=7 wb_write=1 wb_rd=10 wb_data=0xa9179586 -> rs1_data=0xa9179586 rs2_data=0xa0c9f238
[PASS] seq=crv_seq_8                              cyc=28 op=RK_BYPASS_RS2    rs1=8 rs2=6 wb_write=1 wb_rd=6 wb_data=0x56124dcf -> rs1_data=0x55d13852 rs2_data=0x56124dcf
[PASS] seq=crv_seq_8                              cyc=29 op=RK_BYPASS_RS1    rs1=3 rs2=9 wb_write=1 wb_rd=3 wb_data=0x6090830a -> rs1_data=0x6090830a rs2_data=0x33b90ffe
[PASS] seq=crv_seq_8                              cyc=30 op=RK_NO_WRITE_READ rs1=6 rs2=20 wb_write=0 wb_rd=16 wb_data=0xc00dc942 -> rs1_data=0x56124dcf rs2_data=0x2e1a6b1d
[PASS] seq=crv_seq_8                              cyc=31 op=RK_BYPASS_RS1    rs1=9 rs2=30 wb_write=1 wb_rd=9 wb_data=0x52aec024 -> rs1_data=0x52aec024 rs2_data=0x0fb868aa
[PASS] seq=crv_seq_8                              cyc=32 op=RK_BYPASS_RS2    rs1=4 rs2=14 wb_write=1 wb_rd=14 wb_data=0xe1e2d7b4 -> rs1_data=0xde460628 rs2_data=0xe1e2d7b4
[PASS] seq=crv_seq_8                              cyc=33 op=RK_BYPASS_RS1    rs1=11 rs2=8 wb_write=1 wb_rd=11 wb_data=0x9fd23a8e -> rs1_data=0x9fd23a8e rs2_data=0x55d13852
[PASS] seq=crv_seq_8                              cyc=34 op=RK_RANDOM        rs1=22 rs2=20 wb_write=0 wb_rd=5 wb_data=0xea2ff85e -> rs1_data=0x9e4a7c51 rs2_data=0x2e1a6b1d
[PASS] seq=crv_seq_8                              cyc=35 op=RK_X0_ACCESS     rs1=20 rs2=31 wb_write=1 wb_rd=0 wb_data=0xd0ff0d23 -> rs1_data=0x2e1a6b1d rs2_data=0x1b1b92d7
[PASS] seq=crv_seq_8                              cyc=36 op=RK_BYPASS_RS1    rs1=8 rs2=5 wb_write=1 wb_rd=8 wb_data=0xcab6ae4f -> rs1_data=0xcab6ae4f rs2_data=0x5c71b1ad
[PASS] seq=crv_seq_8                              cyc=37 op=RK_BYPASS_RS2    rs1=3 rs2=2 wb_write=1 wb_rd=2 wb_data=0x0f826613 -> rs1_data=0x6090830a rs2_data=0x0f826613
[PASS] seq=crv_seq_8                              cyc=38 op=RK_RANDOM        rs1=19 rs2=30 wb_write=1 wb_rd=21 wb_data=0xf42878bb -> rs1_data=0x75c2b998 rs2_data=0x0fb868aa
[PASS] seq=crv_seq_8                              cyc=39 op=RK_PLAIN_WRITE   rs1=8 rs2=29 wb_write=1 wb_rd=20 wb_data=0x6af18639 -> rs1_data=0xcab6ae4f rs2_data=0xcd59dd65
[PASS] seq=crv_seq_8                              cyc=40 op=RK_PLAIN_WRITE   rs1=18 rs2=25 wb_write=1 wb_rd=30 wb_data=0xfe1b4cdf -> rs1_data=0xb920d07f rs2_data=0x5470ba48
[PASS] seq=crv_seq_8                              cyc=41 op=RK_BYPASS_RS2    rs1=18 rs2=31 wb_write=1 wb_rd=31 wb_data=0x1c522b3a -> rs1_data=0xb920d07f rs2_data=0x1c522b3a
[PASS] seq=crv_seq_8                              cyc=42 op=RK_RANDOM        rs1=11 rs2=13 wb_write=0 wb_rd=16 wb_data=0x90844571 -> rs1_data=0x9fd23a8e rs2_data=0xbd89c402
[PASS] seq=crv_seq_8                              cyc=43 op=RK_PLAIN_WRITE   rs1=17 rs2=21 wb_write=1 wb_rd=18 wb_data=0x96a0869d -> rs1_data=0xf72eedc5 rs2_data=0xf42878bb
[PASS] seq=crv_seq_8                              cyc=44 op=RK_NO_WRITE_READ rs1=8 rs2=25 wb_write=0 wb_rd=2 wb_data=0xb6680998 -> rs1_data=0xcab6ae4f rs2_data=0x5470ba48
[PASS] seq=crv_seq_8                              cyc=45 op=RK_BYPASS_RS2    rs1=7 rs2=28 wb_write=1 wb_rd=28 wb_data=0x1d1015f1 -> rs1_data=0xa0c9f238 rs2_data=0x1d1015f1
[PASS] seq=crv_seq_8                              cyc=46 op=RK_BYPASS_RS2    rs1=1 rs2=15 wb_write=1 wb_rd=15 wb_data=0xc2e21dbd -> rs1_data=0x96045f78 rs2_data=0xc2e21dbd
[PASS] seq=crv_seq_8                              cyc=47 op=RK_BYPASS_RS1    rs1=21 rs2=26 wb_write=1 wb_rd=21 wb_data=0xc24c8f08 -> rs1_data=0xc24c8f08 rs2_data=0x74389214
[PASS] seq=crv_seq_8                              cyc=48 op=RK_BYPASS_RS1    rs1=16 rs2=24 wb_write=1 wb_rd=16 wb_data=0xd3b71897 -> rs1_data=0xd3b71897 rs2_data=0x3d978f67
[PASS] seq=crv_seq_8                              cyc=49 op=RK_BYPASS_RS1    rs1=1 rs2=5 wb_write=1 wb_rd=1 wb_data=0x085e1918 -> rs1_data=0x085e1918 rs2_data=0x5c71b1ad
[PASS] seq=crv_seq_8                              cyc=50 op=RK_PLAIN_WRITE   rs1=1 rs2=9 wb_write=1 wb_rd=20 wb_data=0x296c121a -> rs1_data=0x085e1918 rs2_data=0x52aec024
[PASS] seq=crv_seq_8                              cyc=51 op=RK_NO_WRITE_READ rs1=0 rs2=25 wb_write=0 wb_rd=9 wb_data=0x1853c7b7 -> rs1_data=0x00000000 rs2_data=0x5470ba48
[PASS] seq=crv_seq_8                              cyc=52 op=RK_X0_ACCESS     rs1=31 rs2=2 wb_write=1 wb_rd=0 wb_data=0x40c3b55d -> rs1_data=0x1c522b3a rs2_data=0x0f826613
[PASS] seq=crv_seq_8                              cyc=53 op=RK_RANDOM        rs1=2 rs2=29 wb_write=1 wb_rd=3 wb_data=0xb8f4ba3b -> rs1_data=0x0f826613 rs2_data=0xcd59dd65
[PASS] seq=crv_seq_8                              cyc=54 op=RK_BYPASS_RS2    rs1=2 rs2=15 wb_write=1 wb_rd=15 wb_data=0x34b86528 -> rs1_data=0x0f826613 rs2_data=0x34b86528
[PASS] seq=crv_seq_8                              cyc=55 op=RK_RANDOM        rs1=25 rs2=7 wb_write=0 wb_rd=8 wb_data=0x5f333afd -> rs1_data=0x5470ba48 rs2_data=0xa0c9f238
[PASS] seq=crv_seq_8                              cyc=56 op=RK_BYPASS_RS2    rs1=26 rs2=13 wb_write=1 wb_rd=13 wb_data=0xc45ec530 -> rs1_data=0x74389214 rs2_data=0xc45ec530
[PASS] seq=crv_seq_8                              cyc=57 op=RK_PLAIN_WRITE   rs1=9 rs2=13 wb_write=1 wb_rd=10 wb_data=0xb2f78154 -> rs1_data=0x52aec024 rs2_data=0xc45ec530
[PASS] seq=crv_seq_8                              cyc=58 op=RK_PLAIN_WRITE   rs1=24 rs2=25 wb_write=1 wb_rd=2 wb_data=0x0a48ce2a -> rs1_data=0x3d978f67 rs2_data=0x5470ba48
[PASS] seq=crv_seq_8                              cyc=59 op=RK_NO_WRITE_READ rs1=30 rs2=29 wb_write=0 wb_rd=1 wb_data=0xe9768ebe -> rs1_data=0xfe1b4cdf rs2_data=0xcd59dd65
[PASS] seq=crv_seq_8                              cyc=60 op=RK_X0_ACCESS     rs1=5 rs2=31 wb_write=1 wb_rd=0 wb_data=0x418d199e -> rs1_data=0x5c71b1ad rs2_data=0x1c522b3a
[PASS] seq=crv_seq_8                              cyc=61 op=RK_RANDOM        rs1=29 rs2=10 wb_write=0 wb_rd=11 wb_data=0xd7a259a7 -> rs1_data=0xcd59dd65 rs2_data=0xb2f78154
[PASS] seq=crv_seq_8                              cyc=62 op=RK_NO_WRITE_READ rs1=12 rs2=30 wb_write=0 wb_rd=31 wb_data=0x4cb8f5a5 -> rs1_data=0x1ca4228f rs2_data=0xfe1b4cdf
[PASS] seq=crv_seq_8                              cyc=63 op=RK_PLAIN_WRITE   rs1=9 rs2=29 wb_write=1 wb_rd=3 wb_data=0xe103cf90 -> rs1_data=0x52aec024 rs2_data=0xcd59dd65
[PASS] seq=crv_seq_8                              cyc=64 op=RK_BYPASS_RS1    rs1=20 rs2=13 wb_write=1 wb_rd=20 wb_data=0x3401e7f2 -> rs1_data=0x3401e7f2 rs2_data=0xc45ec530
[PASS] seq=crv_seq_8                              cyc=65 op=RK_BYPASS_RS1    rs1=15 rs2=25 wb_write=1 wb_rd=15 wb_data=0x97c77070 -> rs1_data=0x97c77070 rs2_data=0x5470ba48
[PASS] seq=crv_seq_8                              cyc=66 op=RK_BYPASS_RS1    rs1=1 rs2=2 wb_write=1 wb_rd=1 wb_data=0x0a0e0191 -> rs1_data=0x0a0e0191 rs2_data=0x0a48ce2a
[PASS] seq=crv_seq_8                              cyc=67 op=RK_BYPASS_RS2    rs1=7 rs2=11 wb_write=1 wb_rd=11 wb_data=0x867f1f7d -> rs1_data=0xa0c9f238 rs2_data=0x867f1f7d
[PASS] seq=crv_seq_8                              cyc=68 op=RK_PLAIN_WRITE   rs1=11 rs2=9 wb_write=1 wb_rd=15 wb_data=0xa8c9add3 -> rs1_data=0x867f1f7d rs2_data=0x52aec024
[PASS] seq=crv_seq_8                              cyc=69 op=RK_RANDOM        rs1=26 rs2=3 wb_write=0 wb_rd=13 wb_data=0x4674e603 -> rs1_data=0x74389214 rs2_data=0xe103cf90
