 VCS Coverage Metrics Release U-2023.03_Full64 Copyright (c) 1991-2023 by Synopsys Inc.
[PASS] seq=crv_seq_0                      cyc=135 op=BK_FORWARD_BRANCH  pc=0x2a017ca8 branch=1 jal=0 -> taken=0 valid=0 tgt=0x7ef0f38e
[PASS] seq=crv_seq_0                      cyc=136 op=BK_BACKWARD_BRANCH pc=0x731dc4dc branch=1 jal=0 -> taken=1 valid=1 tgt=0x06c83e7c
[PASS] seq=crv_seq_0                      cyc=137 op=BK_BACKWARD_BRANCH pc=0xf755a5e8 branch=1 jal=0 -> taken=1 valid=1 tgt=0x793cdd9e
[PASS] seq=crv_seq_0                      cyc=138 op=BK_RANDOM          pc=0xdcd646d8 branch=0 jal=0 -> taken=0 valid=0 tgt=0x81def8e6
[PASS] seq=crv_seq_0                      cyc=139 op=BK_JAL             pc=0xc3766a6c branch=0 jal=1 -> taken=0 valid=1 tgt=0xb01ac96a
[PASS] seq=crv_seq_0                      cyc=140 op=BK_FORWARD_BRANCH  pc=0x3442ac9c branch=1 jal=0 -> taken=0 valid=0 tgt=0xad0b356c
[PASS] seq=crv_seq_0                      cyc=141 op=BK_FORWARD_BRANCH  pc=0x94e9deb4 branch=1 jal=0 -> taken=0 valid=0 tgt=0xf55de9b0
[PASS] seq=crv_seq_0                      cyc=142 op=BK_RANDOM          pc=0x2f538320 branch=0 jal=1 -> taken=0 valid=1 tgt=0x6dfce7a8
[PASS] seq=crv_seq_0                      cyc=143 op=BK_BACKWARD_BRANCH pc=0x4c2c299c branch=1 jal=0 -> taken=1 valid=1 tgt=0x044df11e
[PASS] seq=crv_seq_0                      cyc=144 op=BK_RANDOM          pc=0x211875c0 branch=1 jal=0 -> taken=0 valid=0 tgt=0x2168d168
[PASS] seq=crv_seq_0                      cyc=145 op=BK_BACKWARD_BRANCH pc=0x2ff45720 branch=1 jal=0 -> taken=1 valid=1 tgt=0xce035660
[PASS] seq=crv_seq_0                      cyc=146 op=BK_JAL_AND_BRANCH  pc=0xfbf8091c branch=1 jal=1 -> taken=0 valid=1 tgt=0xa764f99a
[PASS] seq=crv_seq_0                      cyc=147 op=BK_FORWARD_BRANCH  pc=0xb8f0d170 branch=1 jal=0 -> taken=0 valid=0 tgt=0xc1919fe4
[PASS] seq=crv_seq_0                      cyc=148 op=BK_RANDOM          pc=0xf6d882f0 branch=0 jal=1 -> taken=0 valid=1 tgt=0x4ce2e20c
[PASS] seq=crv_seq_0                      cyc=149 op=BK_JAL             pc=0x75309bc0 branch=0 jal=1 -> taken=0 valid=1 tgt=0x818a1c6a
[PASS] seq=crv_seq_0                      cyc=150 op=BK_FORWARD_BRANCH  pc=0x2b400e78 branch=1 jal=0 -> taken=0 valid=0 tgt=0x64f29d2e
[PASS] seq=crv_seq_0                      cyc=151 op=BK_FORWARD_BRANCH  pc=0x70029ba4 branch=1 jal=0 -> taken=0 valid=0 tgt=0x839963c0
[PASS] seq=crv_seq_0                      cyc=152 op=BK_FORWARD_BRANCH  pc=0xa0ecf10c branch=1 jal=0 -> taken=0 valid=0 tgt=0xd362e3b6
[PASS] seq=crv_seq_0                      cyc=153 op=BK_FORWARD_BRANCH  pc=0xf4c8487c branch=1 jal=0 -> taken=0 valid=0 tgt=0x08c31f82
[PASS] seq=crv_seq_0                      cyc=154 op=BK_FORWARD_BRANCH  pc=0xc0903080 branch=1 jal=0 -> taken=0 valid=0 tgt=0x18e88be8
[PASS] seq=crv_seq_0                      cyc=155 op=BK_JAL             pc=0x70c99178 branch=0 jal=1 -> taken=0 valid=1 tgt=0x1dcdf120
[PASS] seq=crv_seq_0                      cyc=156 op=BK_JAL_AND_BRANCH  pc=0x76005938 branch=1 jal=1 -> taken=0 valid=1 tgt=0xba3b17be
[PASS] seq=crv_seq_0                      cyc=157 op=BK_FORWARD_BRANCH  pc=0xfc69a9ec branch=1 jal=0 -> taken=0 valid=0 tgt=0x47bafe04
[PASS] seq=crv_seq_0                      cyc=158 op=BK_BACKWARD_BRANCH pc=0x3a84ebc8 branch=1 jal=0 -> taken=1 valid=1 tgt=0x3893aed2
[PASS] seq=crv_seq_0                      cyc=159 op=BK_JAL_AND_BRANCH  pc=0xde932744 branch=1 jal=1 -> taken=1 valid=1 tgt=0x5924b010
[PASS] seq=crv_seq_0                      cyc=160 op=BK_FORWARD_BRANCH  pc=0x5090bcbc branch=1 jal=0 -> taken=0 valid=0 tgt=0x695c7fa6
[PASS] seq=crv_seq_0                      cyc=161 op=BK_JAL_AND_BRANCH  pc=0x7ddafde8 branch=1 jal=1 -> taken=1 valid=1 tgt=0xfcadf3ea
[PASS] seq=crv_seq_0                      cyc=162 op=BK_WRAPAROUND      pc=0x43c00dc4 branch=0 jal=0 -> taken=0 valid=0 tgt=0x2359ba04
[PASS] seq=crv_seq_0                      cyc=163 op=BK_FORWARD_BRANCH  pc=0x569e2734 branch=1 jal=0 -> taken=0 valid=0 tgt=0xa3e23d78
[PASS] seq=crv_seq_0                      cyc=164 op=BK_RANDOM          pc=0xc72ea8cc branch=0 jal=0 -> taken=0 valid=0 tgt=0xf167e72c
[PASS] seq=crv_seq_0                      cyc=165 op=BK_IDLE            pc=0xa7aa1b84 branch=0 jal=0 -> taken=0 valid=0 tgt=0x17f48f66
[PASS] seq=crv_seq_0                      cyc=166 op=BK_FORWARD_BRANCH  pc=0xf59277ac branch=1 jal=0 -> taken=0 valid=0 tgt=0x4f087768
[PASS] seq=crv_seq_0                      cyc=167 op=BK_BACKWARD_BRANCH pc=0xe99d2018 branch=1 jal=0 -> taken=1 valid=1 tgt=0x9304096e
[PASS] seq=crv_seq_0                      cyc=168 op=BK_RANDOM          pc=0x9bf726c4 branch=1 jal=0 -> taken=1 valid=1 tgt=0x7d1b23a6
[PASS] seq=crv_seq_0                      cyc=169 op=BK_JAL             pc=0x9d66d038 branch=0 jal=1 -> taken=0 valid=1 tgt=0x92522a2e
[PASS] seq=crv_seq_0                      cyc=170 op=BK_FORWARD_BRANCH  pc=0x1a4a6d2c branch=1 jal=0 -> taken=0 valid=0 tgt=0x6f4c2f2a
[PASS] seq=crv_seq_0                      cyc=171 op=BK_BACKWARD_BRANCH pc=0x5abaa58c branch=1 jal=0 -> taken=1 valid=1 tgt=0xf722b4ca
[PASS] seq=crv_seq_0                      cyc=172 op=BK_FORWARD_BRANCH  pc=0xc7a8e7c8 branch=1 jal=0 -> taken=0 valid=0 tgt=0x1297b788
[PASS] seq=crv_seq_0                      cyc=173 op=BK_JAL_AND_BRANCH  pc=0xe925bc58 branch=1 jal=1 -> taken=0 valid=1 tgt=0x2a84e730
[PASS] seq=crv_seq_0                      cyc=174 op=BK_FORWARD_BRANCH  pc=0x72f60c1c branch=1 jal=0 -> taken=0 valid=0 tgt=0xa029128e
[PASS] seq=crv_seq_0                      cyc=175 op=BK_RANDOM          pc=0xfb0ed48c branch=0 jal=0 -> taken=0 valid=0 tgt=0x4555ae06
[PASS] seq=crv_seq_0                      cyc=176 op=BK_JAL             pc=0xe026b940 branch=0 jal=1 -> taken=0 valid=1 tgt=0x0ee92f3a
[PASS] seq=crv_seq_0                      cyc=177 op=BK_RANDOM          pc=0xc1ba76e0 branch=1 jal=0 -> taken=1 valid=1 tgt=0x950fa1ac
[PASS] seq=crv_seq_0                      cyc=178 op=BK_RANDOM          pc=0x8ccf0d54 branch=0 jal=0 -> taken=0 valid=0 tgt=0x43e7a342
[PASS] seq=crv_seq_0                      cyc=179 op=BK_IDLE            pc=0x3cd3fea0 branch=0 jal=0 -> taken=0 valid=0 tgt=0x1f74884e
[PASS] seq=crv_seq_0                      cyc=180 op=BK_RANDOM          pc=0xd17ce200 branch=0 jal=0 -> taken=0 valid=0 tgt=0xe8f2f6d8
[PASS] seq=crv_seq_0                      cyc=181 op=BK_RANDOM          pc=0x0d3979b0 branch=0 jal=1 -> taken=0 valid=1 tgt=0x5ff3d1e0
[PASS] seq=crv_seq_0                      cyc=182 op=BK_FORWARD_BRANCH  pc=0x38a64af4 branch=1 jal=0 -> taken=0 valid=0 tgt=0xa2282cd4
[PASS] seq=crv_seq_0                      cyc=183 op=BK_FORWARD_BRANCH  pc=0x2af972e0 branch=1 jal=0 -> taken=0 valid=0 tgt=0x4afd8636
[PASS] seq=crv_seq_0                      cyc=184 op=BK_IDLE            pc=0x569c38c0 branch=0 jal=0 -> taken=0 valid=0 tgt=0x2c45357a
[PASS] seq=crv_seq_0                      cyc=185 op=BK_WRAPAROUND      pc=0xa17a0480 branch=0 jal=0 -> taken=0 valid=0 tgt=0xc17375a2
[PASS] seq=crv_seq_0                      cyc=186 op=BK_FORWARD_BRANCH  pc=0x75a015a4 branch=1 jal=0 -> taken=0 valid=0 tgt=0xd05a7ac8
[PASS] seq=crv_seq_0                      cyc=187 op=BK_RANDOM          pc=0x3242a700 branch=0 jal=1 -> taken=0 valid=1 tgt=0x6a5e7648
[PASS] seq=crv_seq_0                      cyc=188 op=BK_JAL             pc=0xcc606558 branch=0 jal=1 -> taken=0 valid=1 tgt=0x069fa7d2
[PASS] seq=crv_seq_0                      cyc=189 op=BK_BACKWARD_BRANCH pc=0xdacea4a4 branch=1 jal=0 -> taken=1 valid=1 tgt=0x8f260e38
[PASS] seq=crv_seq_0                      cyc=190 op=BK_FORWARD_BRANCH  pc=0x4035d190 branch=1 jal=0 -> taken=0 valid=0 tgt=0x87b9a2aa
[PASS] seq=crv_seq_0                      cyc=191 op=BK_BACKWARD_BRANCH pc=0x924fdd60 branch=1 jal=0 -> taken=1 valid=1 tgt=0x773d0596
[PASS] seq=crv_seq_0                      cyc=192 op=BK_BACKWARD_BRANCH pc=0xb2fc5efc branch=1 jal=0 -> taken=1 valid=1 tgt=0x8871a59c
[PASS] seq=crv_seq_0                      cyc=193 op=BK_RANDOM          pc=0xa9cd23d4 branch=1 jal=0 -> taken=1 valid=1 tgt=0x8f369e00
[PASS] seq=crv_seq_0                      cyc=194 op=BK_RANDOM          pc=0x8ffe6d20 branch=1 jal=0 -> taken=0 valid=0 tgt=0xf7c92ea6
[PASS] seq=crv_seq_0                      cyc=195 op=BK_JAL             pc=0x69b54304 branch=0 jal=1 -> taken=0 valid=1 tgt=0x360132f8
[PASS] seq=crv_seq_0                      cyc=196 op=BK_BACKWARD_BRANCH pc=0xa56a4cc4 branch=1 jal=0 -> taken=1 valid=1 tgt=0x4ec9247c
[PASS] seq=crv_seq_0                      cyc=197 op=BK_BACKWARD_BRANCH pc=0x5b68385c branch=1 jal=0 -> taken=1 valid=1 tgt=0x54118330
[PASS] seq=crv_seq_0                      cyc=198 op=BK_RANDOM          pc=0x4f49add0 branch=0 jal=1 -> taken=0 valid=1 tgt=0x95123ac0
[PASS] seq=crv_seq_0                      cyc=199 op=BK_JAL_AND_BRANCH  pc=0x0b0ebcdc branch=1 jal=1 -> taken=1 valid=1 tgt=0xb0a7dbbe
[PASS] seq=crv_seq_1                      cyc=0 op=BK_WRAPAROUND      pc=0x2f25a464 branch=0 jal=1 -> taken=0 valid=1 tgt=0x85927d08
[PASS] seq=crv_seq_1                      cyc=1 op=BK_FORWARD_BRANCH  pc=0x550fb728 branch=1 jal=0 -> taken=0 valid=0 tgt=0x5a21c06c
[PASS] seq=crv_seq_1                      cyc=2 op=BK_IDLE            pc=0xe0093430 branch=0 jal=0 -> taken=0 valid=0 tgt=0x08a90f56
[PASS] seq=crv_seq_1                      cyc=3 op=BK_FORWARD_BRANCH  pc=0x88372c10 branch=1 jal=0 -> taken=0 valid=0 tgt=0xf46f20a0
[PASS] seq=crv_seq_1                      cyc=4 op=BK_RANDOM          pc=0xa0257d24 branch=0 jal=1 -> taken=0 valid=1 tgt=0xbcc9c3ee
[PASS] seq=crv_seq_1                      cyc=5 op=BK_RANDOM          pc=0x252bcd00 branch=0 jal=0 -> taken=0 valid=0 tgt=0x7749143a
[PASS] seq=crv_seq_1                      cyc=6 op=BK_RANDOM          pc=0xb265791c branch=1 jal=1 -> taken=1 valid=1 tgt=0x72eba602
[PASS] seq=crv_seq_1                      cyc=7 op=BK_IDLE            pc=0x1b1d3544 branch=0 jal=0 -> taken=0 valid=0 tgt=0xb5f1e5f8
[PASS] seq=crv_seq_1                      cyc=8 op=BK_WRAPAROUND      pc=0x5b43f8b8 branch=1 jal=0 -> taken=0 valid=0 tgt=0x689a35f2
[PASS] seq=crv_seq_1                      cyc=9 op=BK_JAL_AND_BRANCH  pc=0x3fb41c14 branch=1 jal=1 -> taken=0 valid=1 tgt=0x2ccbf158
[PASS] seq=crv_seq_1                      cyc=10 op=BK_IDLE            pc=0xeb0508ec branch=0 jal=0 -> taken=0 valid=0 tgt=0x2fda1220
[PASS] seq=crv_seq_1                      cyc=11 op=BK_RANDOM          pc=0xdc279cbc branch=0 jal=0 -> taken=0 valid=0 tgt=0x482afa18
[PASS] seq=crv_seq_1                      cyc=12 op=BK_FORWARD_BRANCH  pc=0xf603169c branch=1 jal=0 -> taken=0 valid=0 tgt=0x07d96dec
[PASS] seq=crv_seq_1                      cyc=13 op=BK_RANDOM          pc=0x7ed9cbc0 branch=0 jal=1 -> taken=0 valid=1 tgt=0x88ff222c
[PASS] seq=crv_seq_1                      cyc=14 op=BK_BACKWARD_BRANCH pc=0x4d7e58e8 branch=1 jal=0 -> taken=1 valid=1 tgt=0xde595ef6
[PASS] seq=crv_seq_1                      cyc=15 op=BK_RANDOM          pc=0xc4fa46b8 branch=0 jal=1 -> taken=0 valid=1 tgt=0x8ea3dfc2
[PASS] seq=crv_seq_1                      cyc=16 op=BK_IDLE            pc=0xdc3b2d28 branch=0 jal=0 -> taken=0 valid=0 tgt=0xa426a282
[PASS] seq=crv_seq_1                      cyc=17 op=BK_BACKWARD_BRANCH pc=0xac509f3c branch=1 jal=0 -> taken=1 valid=1 tgt=0xa09776dc
[PASS] seq=crv_seq_1                      cyc=18 op=BK_RANDOM          pc=0xdd0db964 branch=0 jal=0 -> taken=0 valid=0 tgt=0x250ede82
[PASS] seq=crv_seq_1                      cyc=19 op=BK_BACKWARD_BRANCH pc=0xce3585b0 branch=1 jal=0 -> taken=1 valid=1 tgt=0xa569fffa
[PASS] seq=crv_seq_1                      cyc=20 op=BK_BACKWARD_BRANCH pc=0x3d56645c branch=1 jal=0 -> taken=1 valid=1 tgt=0xc068e240
[PASS] seq=crv_seq_1                      cyc=21 op=BK_RANDOM          pc=0xdc941750 branch=0 jal=1 -> taken=0 valid=1 tgt=0x37b73bae
[PASS] seq=crv_seq_1                      cyc=22 op=BK_JAL             pc=0xecbf2728 branch=0 jal=1 -> taken=0 valid=1 tgt=0xb3b28d38
[PASS] seq=crv_seq_1                      cyc=23 op=BK_JAL             pc=0x08add608 branch=0 jal=1 -> taken=0 valid=1 tgt=0x30c713e4
[PASS] seq=crv_seq_1                      cyc=24 op=BK_BACKWARD_BRANCH pc=0x3de004ac branch=1 jal=0 -> taken=1 valid=1 tgt=0x05455cf2
[PASS] seq=crv_seq_1                      cyc=25 op=BK_IDLE            pc=0xad12f364 branch=0 jal=0 -> taken=0 valid=0 tgt=0x13dbb896
[PASS] seq=crv_seq_1                      cyc=26 op=BK_IDLE            pc=0xf8b0520c branch=0 jal=0 -> taken=0 valid=0 tgt=0x30712abe
[PASS] seq=crv_seq_1                      cyc=27 op=BK_BACKWARD_BRANCH pc=0xb015a804 branch=1 jal=0 -> taken=1 valid=1 tgt=0x718b17c8
[PASS] seq=crv_seq_1                      cyc=28 op=BK_BACKWARD_BRANCH pc=0x21cd5388 branch=1 jal=0 -> taken=1 valid=1 tgt=0xef0a21fe
[PASS] seq=crv_seq_1                      cyc=29 op=BK_JAL_AND_BRANCH  pc=0x16e24a0c branch=1 jal=1 -> taken=1 valid=1 tgt=0xb655e986
[PASS] seq=crv_seq_1                      cyc=30 op=BK_BACKWARD_BRANCH pc=0xfabf2464 branch=1 jal=0 -> taken=1 valid=1 tgt=0xf640fcda
[PASS] seq=crv_seq_1                      cyc=31 op=BK_WRAPAROUND      pc=0xa847ad60 branch=0 jal=1 -> taken=0 valid=1 tgt=0x52b9484e
[PASS] seq=crv_seq_1                      cyc=32 op=BK_RANDOM          pc=0x24a4ec90 branch=0 jal=1 -> taken=0 valid=1 tgt=0x076988a8
[PASS] seq=crv_seq_1                      cyc=33 op=BK_JAL             pc=0x30ca4b40 branch=0 jal=1 -> taken=0 valid=1 tgt=0x297c0cb2
[PASS] seq=crv_seq_1                      cyc=34 op=BK_FORWARD_BRANCH  pc=0x1e2c2680 branch=1 jal=0 -> taken=0 valid=0 tgt=0x789bbfa8
[PASS] seq=crv_seq_1                      cyc=35 op=BK_JAL_AND_BRANCH  pc=0xa024a3ec branch=1 jal=1 -> taken=1 valid=1 tgt=0x3e528c98
[PASS] seq=crv_seq_1                      cyc=36 op=BK_BACKWARD_BRANCH pc=0xb82a4494 branch=1 jal=0 -> taken=1 valid=1 tgt=0x501f13b2
[PASS] seq=crv_seq_1                      cyc=37 op=BK_JAL_AND_BRANCH  pc=0x0c0ab4cc branch=1 jal=1 -> taken=0 valid=1 tgt=0x628376dc
[PASS] seq=crv_seq_1                      cyc=38 op=BK_RANDOM          pc=0x1c2ccc8c branch=1 jal=1 -> taken=0 valid=1 tgt=0x7f8f14d4
[PASS] seq=crv_seq_1                      cyc=39 op=BK_BACKWARD_BRANCH pc=0x98e904e4 branch=1 jal=0 -> taken=1 valid=1 tgt=0x56a47796
[PASS] seq=crv_seq_1                      cyc=40 op=BK_FORWARD_BRANCH  pc=0xa17dc684 branch=1 jal=0 -> taken=0 valid=0 tgt=0xec4a890a
[PASS] seq=crv_seq_1                      cyc=41 op=BK_BACKWARD_BRANCH pc=0xbd6356e0 branch=1 jal=0 -> taken=1 valid=1 tgt=0x7ae8e65c
[PASS] seq=crv_seq_1                      cyc=42 op=BK_BACKWARD_BRANCH pc=0xfa12a644 branch=1 jal=0 -> taken=1 valid=1 tgt=0x81005cd8
[PASS] seq=crv_seq_1                      cyc=43 op=BK_RANDOM          pc=0xd765e09c branch=0 jal=0 -> taken=0 valid=0 tgt=0x4ba88e2e
[PASS] seq=crv_seq_1                      cyc=44 op=BK_BACKWARD_BRANCH pc=0x1bcc8b20 branch=1 jal=0 -> taken=1 valid=1 tgt=0xfe43ff2c
[PASS] seq=crv_seq_1                      cyc=45 op=BK_BACKWARD_BRANCH pc=0x7cb721d4 branch=1 jal=0 -> taken=1 valid=1 tgt=0x3f9e4fd6
[PASS] seq=crv_seq_1                      cyc=46 op=BK_FORWARD_BRANCH  pc=0xac786ca4 branch=1 jal=0 -> taken=0 valid=0 tgt=0xfa7e505a
[PASS] seq=crv_seq_1                      cyc=47 op=BK_BACKWARD_BRANCH pc=0x60e4b6a8 branch=1 jal=0 -> taken=1 valid=1 tgt=0xed5978ac
[PASS] seq=crv_seq_1                      cyc=48 op=BK_WRAPAROUND      pc=0x35c95a90 branch=1 jal=0 -> taken=0 valid=0 tgt=0xb07b6e8e
[PASS] seq=crv_seq_1                      cyc=49 op=BK_JAL_AND_BRANCH  pc=0x035438a8 branch=1 jal=1 -> taken=0 valid=1 tgt=0x175e408a
[PASS] seq=crv_seq_1                      cyc=50 op=BK_FORWARD_BRANCH  pc=0xe60823fc branch=1 jal=0 -> taken=0 valid=0 tgt=0x1e81616a
[PASS] seq=crv_seq_1                      cyc=51 op=BK_JAL             pc=0x1a8c2c30 branch=0 jal=1 -> taken=0 valid=1 tgt=0x0fcc90ec
[PASS] seq=crv_seq_1                      cyc=52 op=BK_BACKWARD_BRANCH pc=0xbbf52e04 branch=1 jal=0 -> taken=1 valid=1 tgt=0x8879c6f2
[PASS] seq=crv_seq_1                      cyc=53 op=BK_BACKWARD_BRANCH pc=0x7da92d64 branch=1 jal=0 -> taken=1 valid=1 tgt=0x4f9a31b6
[PASS] seq=crv_seq_1                      cyc=54 op=BK_FORWARD_BRANCH  pc=0xd469b9c4 branch=1 jal=0 -> taken=0 valid=0 tgt=0xf3135b56
[PASS] seq=crv_seq_1                      cyc=55 op=BK_FORWARD_BRANCH  pc=0xc6f67874 branch=1 jal=0 -> taken=0 valid=0 tgt=0x2e892c42
[PASS] seq=crv_seq_1                      cyc=56 op=BK_FORWARD_BRANCH  pc=0x03c00714 branch=1 jal=0 -> taken=0 valid=0 tgt=0x05e2a5b0
[PASS] seq=crv_seq_1                      cyc=57 op=BK_BACKWARD_BRANCH pc=0xb86579ec branch=1 jal=0 -> taken=1 valid=1 tgt=0x9b2c19ee
[PASS] seq=crv_seq_1                      cyc=58 op=BK_BACKWARD_BRANCH pc=0xa38400d0 branch=1 jal=0 -> taken=1 valid=1 tgt=0x4d6693f8
[PASS] seq=crv_seq_1                      cyc=59 op=BK_JAL_AND_BRANCH  pc=0x724e3758 branch=1 jal=1 -> taken=0 valid=1 tgt=0x8edd6c5a
[PASS] seq=crv_seq_1                      cyc=60 op=BK_FORWARD_BRANCH  pc=0xfebfaf88 branch=1 jal=0 -> taken=0 valid=0 tgt=0x502e384c
[PASS] seq=crv_seq_1                      cyc=61 op=BK_FORWARD_BRANCH  pc=0xbd4029a0 branch=1 jal=0 -> taken=0 valid=0 tgt=0xc7acdf02
[PASS] seq=crv_seq_1                      cyc=62 op=BK_RANDOM          pc=0xd5866d20 branch=0 jal=0 -> taken=0 valid=0 tgt=0x83f5a3be
[PASS] seq=crv_seq_1                      cyc=63 op=BK_FORWARD_BRANCH  pc=0xbfadb9f4 branch=1 jal=0 -> taken=0 valid=0 tgt=0xda6f830a
[PASS] seq=crv_seq_1                      cyc=64 op=BK_RANDOM          pc=0xe4e644c4 branch=1 jal=1 -> taken=1 valid=1 tgt=0x68b29d70
[PASS] seq=crv_seq_1                      cyc=65 op=BK_FORWARD_BRANCH  pc=0x2ae3953c branch=1 jal=0 -> taken=0 valid=0 tgt=0x35baccd4
[PASS] seq=crv_seq_1                      cyc=66 op=BK_BACKWARD_BRANCH pc=0xaf4dac40 branch=1 jal=0 -> taken=1 valid=1 tgt=0x9fd45daa
[PASS] seq=crv_seq_1                      cyc=67 op=BK_IDLE            pc=0xabd27438 branch=0 jal=0 -> taken=0 valid=0 tgt=0x21156b54
[PASS] seq=crv_seq_1                      cyc=68 op=BK_WRAPAROUND      pc=0xa0818e44 branch=0 jal=1 -> taken=0 valid=1 tgt=0x68edcdc8
[PASS] seq=crv_seq_1                      cyc=69 op=BK_BACKWARD_BRANCH pc=0xeaf9cf98 branch=1 jal=0 -> taken=1 valid=1 tgt=0x6cb7ea3c
[PASS] seq=crv_seq_1                      cyc=70 op=BK_JAL             pc=0xebd36dcc branch=0 jal=1 -> taken=0 valid=1 tgt=0xd3cff6aa
[PASS] seq=crv_seq_1                      cyc=71 op=BK_IDLE            pc=0x76fcd730 branch=0 jal=0 -> taken=0 valid=0 tgt=0xcaa26140
[PASS] seq=crv_seq_1                      cyc=72 op=BK_FORWARD_BRANCH  pc=0x4107a39c branch=1 jal=0 -> taken=0 valid=0 tgt=0x9fc55790
[PASS] seq=crv_seq_1                      cyc=73 op=BK_BACKWARD_BRANCH pc=0x0432acd4 branch=1 jal=0 -> taken=1 valid=1 tgt=0xbafbe796
[PASS] seq=crv_seq_1                      cyc=74 op=BK_JAL             pc=0x18dc2088 branch=0 jal=1 -> taken=0 valid=1 tgt=0x012b3fb6
[PASS] seq=crv_seq_1                      cyc=75 op=BK_RANDOM          pc=0x107207a4 branch=0 jal=0 -> taken=0 valid=0 tgt=0xc1745eea
[PASS] seq=crv_seq_1                      cyc=76 op=BK_JAL_AND_BRANCH  pc=0x420c5870 branch=1 jal=1 -> taken=1 valid=1 tgt=0xa903f94a
[PASS] seq=crv_seq_1                      cyc=77 op=BK_JAL             pc=0x85e537a8 branch=0 jal=1 -> taken=0 valid=1 tgt=0x486beb88
[PASS] seq=crv_seq_1                      cyc=78 op=BK_FORWARD_BRANCH  pc=0x9cb373e8 branch=1 jal=0 -> taken=0 valid=0 tgt=0xbc11f4ca
[PASS] seq=crv_seq_1                      cyc=79 op=BK_BACKWARD_BRANCH pc=0xa2461d24 branch=1 jal=0 -> taken=1 valid=1 tgt=0x53b71212
[PASS] seq=crv_seq_1                      cyc=80 op=BK_FORWARD_BRANCH  pc=0x33d98fb0 branch=1 jal=0 -> taken=0 valid=0 tgt=0x724d0ed8
[PASS] seq=crv_seq_1                      cyc=81 op=BK_IDLE            pc=0x9d6ca87c branch=0 jal=0 -> taken=0 valid=0 tgt=0x75f7c6ee
[PASS] seq=crv_seq_1                      cyc=82 op=BK_JAL             pc=0xc13fcedc branch=0 jal=1 -> taken=0 valid=1 tgt=0x4163a908
[PASS] seq=crv_seq_1                      cyc=83 op=BK_JAL_AND_BRANCH  pc=0x2c0d44fc branch=1 jal=1 -> taken=1 valid=1 tgt=0x027d1892
[PASS] seq=crv_seq_1                      cyc=84 op=BK_JAL             pc=0x17a060a8 branch=0 jal=1 -> taken=0 valid=1 tgt=0xacb18942
[PASS] seq=crv_seq_1                      cyc=85 op=BK_JAL             pc=0x0a5bfe2c branch=0 jal=1 -> taken=0 valid=1 tgt=0xa111e110
[PASS] seq=crv_seq_1                      cyc=86 op=BK_FORWARD_BRANCH  pc=0xa9806f58 branch=1 jal=0 -> taken=0 valid=0 tgt=0xc11d2974
[PASS] seq=crv_seq_1                      cyc=87 op=BK_WRAPAROUND      pc=0xbddcb310 branch=1 jal=0 -> taken=0 valid=0 tgt=0xd3da57b8
[PASS] seq=crv_seq_1                      cyc=88 op=BK_IDLE            pc=0x158bddc4 branch=0 jal=0 -> taken=0 valid=0 tgt=0xb6d7e458
[PASS] seq=crv_seq_1                      cyc=89 op=BK_FORWARD_BRANCH  pc=0xb26a1518 branch=1 jal=0 -> taken=0 valid=0 tgt=0x291412d2
[PASS] seq=crv_seq_1                      cyc=90 op=BK_FORWARD_BRANCH  pc=0x2028abe4 branch=1 jal=0 -> taken=0 valid=0 tgt=0xa00409f8
[PASS] seq=crv_seq_1                      cyc=91 op=BK_FORWARD_BRANCH  pc=0x798888cc branch=1 jal=0 -> taken=0 valid=0 tgt=0x95ee9984
[PASS] seq=crv_seq_1                      cyc=92 op=BK_IDLE            pc=0x9ab94694 branch=0 jal=0 -> taken=0 valid=0 tgt=0x4e09ed0c
[PASS] seq=crv_seq_1                      cyc=93 op=BK_BACKWARD_BRANCH pc=0x398431d0 branch=1 jal=0 -> taken=1 valid=1 tgt=0x21345006
[PASS] seq=crv_seq_1                      cyc=94 op=BK_BACKWARD_BRANCH pc=0x01c56fbc branch=1 jal=0 -> taken=1 valid=1 tgt=0xb37aa21c
[PASS] seq=crv_seq_1                      cyc=95 op=BK_JAL_AND_BRANCH  pc=0xdd95fe38 branch=1 jal=1 -> taken=1 valid=1 tgt=0xc764e532
[PASS] seq=crv_seq_1                      cyc=96 op=BK_BACKWARD_BRANCH pc=0x3254ad6c branch=1 jal=0 -> taken=1 valid=1 tgt=0xb64557b4
[PASS] seq=crv_seq_1                      cyc=97 op=BK_BACKWARD_BRANCH pc=0xe780164c branch=1 jal=0 -> taken=1 valid=1 tgt=0xccda5b32
[PASS] seq=crv_seq_1                      cyc=98 op=BK_IDLE            pc=0xdb6e8600 branch=0 jal=0 -> taken=0 valid=0 tgt=0xfc74398e
[PASS] seq=crv_seq_1                      cyc=99 op=BK_FORWARD_BRANCH  pc=0x9a877f90 branch=1 jal=0 -> taken=0 valid=0 tgt=0xa2f33708
[PASS] seq=crv_seq_1                      cyc=100 op=BK_IDLE            pc=0xfa808000 branch=0 jal=0 -> taken=0 valid=0 tgt=0x3f7483c4
[PASS] seq=crv_seq_1                      cyc=101 op=BK_JAL             pc=0x3c9923b8 branch=0 jal=1 -> taken=0 valid=1 tgt=0x7c82aa60
